product_id,product_name,category,user_id,content,rating,comment_time
JD003,iPhone 15 Pro,手机,user_9503,比想象中差一点，但也还凑合。,3,2023-09-13 00:00:00
JD010,戴森V15吸尘器,家电,user_6085,用着还行，没什么特别值得说的地方。,3,2023-12-15 00:00:00
JD001,华为Mate50 Pro,手机,user_9604,五星好评！这款产品真的太棒了，完全符合预期。,4,2023-03-22 00:00:00
JD002,小米13 Ultra,手机,user_8989,售后服务太差了，根本没人理。,1,2023-06-08 00:00:00
JD006,联想ThinkPad,电脑,user_9538,物流太慢了，等了好久才收到货。,2,2023-03-27 00:00:00
JD006,联想ThinkPad,电脑,user_5916,物流太慢了，等了好久才收到货。,1,2023-03-04 00:00:00
JD007,MacBook Pro,电脑,user_8941,做工粗糙，细节处理很差，影响使用体验。,2,2023-12-12 00:00:00
JD007,MacBook Pro,电脑,user_2731,非常失望，质量太差了，和描述完全不符。,2,2023-03-28 00:00:00
JD002,小米13 Ultra,手机,user_2289,价格虚高，实际体验很差，不值得。,2,2023-10-27 00:00:00
JD008,AirPods Pro,耳机,user_7894,非常满意！质量很好，超出预期，强烈推荐！,4,2023-11-29 00:00:00
JD008,AirPods Pro,耳机,user_6330,收到货发现有问题，退货过程很麻烦。,2,2023-12-25 00:00:00
JD009,索尼WH-1000XM5,耳机,user_8989,五星好评！这款产品真的太棒了，完全符合预期。,5,2023-03-29 00:00:00
JD004,小米电视75寸,电视,user_6713,购买后后悔了，完全不是想象中的样子。,2,2023-01-08 00:00:00
JD007,MacBook Pro,电脑,user_4400,这款产品真的很不错，推荐给大家。,5,2023-12-12 00:00:00
JD004,小米电视75寸,电视,user_9133,售后服务太差了，根本没人理。,1,2023-06-14 00:00:00
JD007,MacBook Pro,电脑,user_3950,用了几天感觉非常好，性能稳定，值得信赖。,4,2023-02-18 00:00:00
JD002,小米13 Ultra,手机,user_3064,售后服务太差了，根本没人理。,1,2023-07-29 00:00:00
JD008,AirPods Pro,耳机,user_2479,包装很精美，物流速度快，产品质量没话说。,4,2023-01-01 00:00:00
JD003,iPhone 15 Pro,手机,user_5113,家人都很喜欢，物超所值，下次还会购买。,5,2023-07-12 00:00:00
JD008,AirPods Pro,耳机,user_7510,家人都很喜欢，物超所值，下次还会购买。,5,2023-02-28 00:00:00
JD006,联想ThinkPad,电脑,user_1193,收到货发现有问题，退货过程很麻烦。,2,2023-09-10 00:00:00
JD004,小米电视75寸,电视,user_3298,非常满意这次购物体验，产品质量和服务都很好。,4,2023-01-18 00:00:00
JD005,索尼电视65寸,电视,user_9051,性价比很高，用了一段时间感觉很不错，值得购买。,5,2023-01-30 00:00:00
JD007,MacBook Pro,电脑,user_1578,购买后后悔了，完全不是想象中的样子。,1,2023-08-12 00:00:00
JD010,戴森V15吸尘器,家电,user_5083,用着还行，没什么特别值得说的地方。,3,2023-05-06 00:00:00
JD010,戴森V15吸尘器,家电,user_6024,家人都很喜欢，物超所值，下次还会购买。,5,2023-10-05 00:00:00
JD008,AirPods Pro,耳机,user_9728,购买后后悔了，完全不是想象中的样子。,2,2023-11-23 00:00:00
JD008,AirPods Pro,耳机,user_3015,用了几天感觉非常好，性能稳定，值得信赖。,5,2023-07-13 00:00:00
JD002,小米13 Ultra,手机,user_1997,中规中矩的产品，谈不上好坏。,3,2023-03-20 00:00:00
JD008,AirPods Pro,耳机,user_6408,家人都很喜欢，物超所值，下次还会购买。,5,2023-07-14 00:00:00
JD007,MacBook Pro,电脑,user_7324,做工粗糙，细节处理很差，影响使用体验。,1,2023-10-28 00:00:00
JD008,AirPods Pro,耳机,user_3299,用了几天就坏了，质量堪忧，不推荐购买。,1,2023-11-18 00:00:00
JD002,小米13 Ultra,手机,user_2808,收到货就试用了，效果非常好，客服态度也很棒。,4,2023-04-21 00:00:00
JD007,MacBook Pro,电脑,user_8414,性价比一般，不算好也不算差。,3,2023-09-03 00:00:00
JD010,戴森V15吸尘器,家电,user_7531,用着还行，没什么特别值得说的地方。,3,2023-05-12 00:00:00
JD003,iPhone 15 Pro,手机,user_7354,收到货发现有问题，退货过程很麻烦。,1,2023-05-16 00:00:00
JD010,戴森V15吸尘器,家电,user_3570,包装很精美，物流速度快，产品质量没话说。,4,2023-06-18 00:00:00
JD005,索尼电视65寸,电视,user_5738,做工精细，材质很好，使用起来很舒适。,5,2023-07-26 00:00:00
JD006,联想ThinkPad,电脑,user_4348,做工精细，材质很好，使用起来很舒适。,4,2023-12-31 00:00:00
JD003,iPhone 15 Pro,手机,user_9801,使用体验一般，勉强可以接受。,3,2023-12-28 00:00:00
JD005,索尼电视65寸,电视,user_3891,包装很精美，物流速度快，产品质量没话说。,4,2023-11-20 00:00:00
JD002,小米13 Ultra,手机,user_8568,购买后后悔了，完全不是想象中的样子。,1,2023-05-19 00:00:00
JD003,iPhone 15 Pro,手机,user_5223,购买后后悔了，完全不是想象中的样子。,1,2023-06-18 00:00:00
JD003,iPhone 15 Pro,手机,user_2518,用了几天感觉非常好，性能稳定，值得信赖。,5,2023-06-10 00:00:00
JD010,戴森V15吸尘器,家电,user_4432,用了几天感觉非常好，性能稳定，值得信赖。,4,2023-03-22 00:00:00
JD001,华为Mate50 Pro,手机,user_5064,包装破损严重，产品也有划痕。,1,2023-08-09 00:00:00
JD007,MacBook Pro,电脑,user_9011,包装很精美，物流速度快，产品质量没话说。,4,2023-02-16 00:00:00
JD007,MacBook Pro,电脑,user_6558,售后服务太差了，根本没人理。,2,2023-04-27 00:00:00
JD009,索尼WH-1000XM5,耳机,user_3430,收到货发现有问题，退货过程很麻烦。,1,2023-02-09 00:00:00
JD002,小米13 Ultra,手机,user_5460,用了几天就坏了，质量堪忧，不推荐购买。,2,2023-12-03 00:00:00
JD004,小米电视75寸,电视,user_5619,客服态度很差，问题迟迟得不到解决。,2,2023-07-30 00:00:00
JD006,联想ThinkPad,电脑,user_3428,收到货就试用了，效果非常好，客服态度也很棒。,4,2023-12-16 00:00:00
JD006,联想ThinkPad,电脑,user_6828,家人都很喜欢，物超所值，下次还会购买。,4,2023-12-21 00:00:00
JD004,小米电视75寸,电视,user_7475,中规中矩的产品，谈不上好坏。,3,2023-11-17 00:00:00
JD008,AirPods Pro,耳机,user_1392,物流太慢了，等了好久才收到货。,1,2023-03-13 00:00:00
JD010,戴森V15吸尘器,家电,user_5124,不算特别满意，但也谈不上失望。,3,2023-05-26 00:00:00
JD002,小米13 Ultra,手机,user_2124,性价比很高，用了一段时间感觉很不错，值得购买。,4,2023-03-22 00:00:00
JD008,AirPods Pro,耳机,user_9345,中规中矩的产品，谈不上好坏。,3,2023-06-28 00:00:00
JD004,小米电视75寸,电视,user_7747,用了几天就坏了，质量堪忧，不推荐购买。,1,2023-03-17 00:00:00
JD009,索尼WH-1000XM5,耳机,user_5640,收到货发现有问题，退货过程很麻烦。,2,2023-03-16 00:00:00
JD007,MacBook Pro,电脑,user_6259,非常满意！质量很好，超出预期，强烈推荐！,4,2023-09-18 00:00:00
JD007,MacBook Pro,电脑,user_6246,做工精细，材质很好，使用起来很舒适。,4,2023-06-07 00:00:00
JD007,MacBook Pro,电脑,user_6491,非常满意这次购物体验，产品质量和服务都很好。,4,2023-11-21 00:00:00
JD008,AirPods Pro,耳机,user_6423,非常失望，质量太差了，和描述完全不符。,1,2023-12-25 00:00:00
JD010,戴森V15吸尘器,家电,user_1751,这款产品真的很不错，推荐给大家。,5,2023-09-21 00:00:00
JD007,MacBook Pro,电脑,user_9652,不算特别满意，但也谈不上失望。,3,2023-11-05 00:00:00
JD007,MacBook Pro,电脑,user_7253,五星好评！这款产品真的太棒了，完全符合预期。,5,2023-01-20 00:00:00
JD001,华为Mate50 Pro,手机,user_6363,用了几天就坏了，质量堪忧，不推荐购买。,2,2023-01-11 00:00:00
JD010,戴森V15吸尘器,家电,user_5935,使用体验一般，勉强可以接受。,3,2023-02-20 00:00:00
JD008,AirPods Pro,耳机,user_9620,用了几天感觉非常好，性能稳定，值得信赖。,4,2023-07-22 00:00:00
JD010,戴森V15吸尘器,家电,user_9820,中规中矩的产品，谈不上好坏。,3,2023-05-19 00:00:00
JD006,联想ThinkPad,电脑,user_4877,售后服务太差了，根本没人理。,2,2023-02-12 00:00:00
JD010,戴森V15吸尘器,家电,user_5395,使用体验一般，勉强可以接受。,3,2023-07-27 00:00:00
JD003,iPhone 15 Pro,手机,user_7595,非常失望，质量太差了，和描述完全不符。,2,2023-06-02 00:00:00
JD010,戴森V15吸尘器,家电,user_2490,收到货发现有问题，退货过程很麻烦。,1,2023-05-13 00:00:00
JD001,华为Mate50 Pro,手机,user_8994,客服态度很差，问题迟迟得不到解决。,1,2023-07-08 00:00:00
JD007,MacBook Pro,电脑,user_8138,用了几天感觉非常好，性能稳定，值得信赖。,4,2023-09-22 00:00:00
JD003,iPhone 15 Pro,手机,user_3316,非常满意！质量很好，超出预期，强烈推荐！,4,2023-04-30 00:00:00
JD008,AirPods Pro,耳机,user_3424,价格虚高，实际体验很差，不值得。,2,2023-10-14 00:00:00
JD003,iPhone 15 Pro,手机,user_5984,五星好评！这款产品真的太棒了，完全符合预期。,4,2023-08-10 00:00:00
JD010,戴森V15吸尘器,家电,user_3588,物流太慢了，等了好久才收到货。,1,2023-05-13 00:00:00
JD010,戴森V15吸尘器,家电,user_1134,收到货发现有问题，退货过程很麻烦。,2,2023-08-28 00:00:00
JD004,小米电视75寸,电视,user_6303,用了几天就坏了，质量堪忧，不推荐购买。,2,2023-04-12 00:00:00
JD002,小米13 Ultra,手机,user_7794,中规中矩的产品，谈不上好坏。,3,2023-06-08 00:00:00
JD006,联想ThinkPad,电脑,user_6658,物流速度正常，产品质量普通。,3,2023-05-14 00:00:00
JD005,索尼电视65寸,电视,user_4604,中规中矩的产品，谈不上好坏。,3,2023-07-05 00:00:00
JD004,小米电视75寸,电视,user_9294,包装很精美，物流速度快，产品质量没话说。,5,2023-02-07 00:00:00
JD006,联想ThinkPad,电脑,user_4639,做工粗糙，细节处理很差，影响使用体验。,2,2023-04-12 00:00:00
JD003,iPhone 15 Pro,手机,user_1465,性价比一般，不算好也不算差。,3,2023-04-12 00:00:00
JD002,小米13 Ultra,手机,user_4054,价格虚高，实际体验很差，不值得。,2,2023-03-21 00:00:00
JD003,iPhone 15 Pro,手机,user_4806,包装很精美，物流速度快，产品质量没话说。,5,2023-03-25 00:00:00
JD009,索尼WH-1000XM5,耳机,user_7025,这款产品真的很不错，推荐给大家。,4,2023-08-15 00:00:00
JD001,华为Mate50 Pro,手机,user_8289,非常失望，质量太差了，和描述完全不符。,2,2023-11-28 00:00:00
JD009,索尼WH-1000XM5,耳机,user_8894,非常满意这次购物体验，产品质量和服务都很好。,4,2023-07-23 00:00:00
JD010,戴森V15吸尘器,家电,user_2460,性价比很高，用了一段时间感觉很不错，值得购买。,5,2023-02-04 00:00:00
JD002,小米13 Ultra,手机,user_3478,用着还行，没什么特别值得说的地方。,3,2023-01-13 00:00:00
JD002,小米13 Ultra,手机,user_6261,用了几天就坏了，质量堪忧，不推荐购买。,2,2023-10-17 00:00:00
JD005,索尼电视65寸,电视,user_5733,收到货就试用了，效果非常好，客服态度也很棒。,5,2023-08-01 00:00:00
JD005,索尼电视65寸,电视,user_6950,性价比一般，不算好也不算差。,3,2023-02-23 00:00:00
JD001,华为Mate50 Pro,手机,user_8972,家人都很喜欢，物超所值，下次还会购买。,4,2023-01-04 00:00:00
JD002,小米13 Ultra,手机,user_1462,包装很精美，物流速度快，产品质量没话说。,4,2023-07-12 00:00:00
JD003,iPhone 15 Pro,手机,user_2142,非常满意这次购物体验，产品质量和服务都很好。,5,2023-08-31 00:00:00
JD001,华为Mate50 Pro,手机,user_3817,做工精细，材质很好，使用起来很舒适。,4,2023-05-28 00:00:00
JD002,小米13 Ultra,手机,user_4493,质量还可以，但价格偏高。,3,2023-08-27 00:00:00
JD006,联想ThinkPad,电脑,user_6744,售后服务太差了，根本没人理。,1,2023-12-23 00:00:00
JD009,索尼WH-1000XM5,耳机,user_1531,这款产品真的很不错，推荐给大家。,5,2023-12-16 00:00:00
JD009,索尼WH-1000XM5,耳机,user_4260,这款产品真的很不错，推荐给大家。,5,2023-05-09 00:00:00
JD010,戴森V15吸尘器,家电,user_4786,这款产品真的很不错，推荐给大家。,4,2023-07-04 00:00:00
JD006,联想ThinkPad,电脑,user_6922,物流太慢了，等了好久才收到货。,1,2023-02-07 00:00:00
JD001,华为Mate50 Pro,手机,user_2941,性价比一般，不算好也不算差。,3,2023-09-08 00:00:00
JD003,iPhone 15 Pro,手机,user_4326,性价比一般，不算好也不算差。,3,2023-10-16 00:00:00
JD007,MacBook Pro,电脑,user_3028,不算特别满意，但也谈不上失望。,3,2023-06-27 00:00:00
JD006,联想ThinkPad,电脑,user_1712,这款产品真的很不错，推荐给大家。,5,2023-12-19 00:00:00
JD006,联想ThinkPad,电脑,user_1970,做工精细，材质很好，使用起来很舒适。,5,2023-10-14 00:00:00
JD002,小米13 Ultra,手机,user_8661,比想象中差一点，但也还凑合。,3,2023-10-13 00:00:00
JD006,联想ThinkPad,电脑,user_7240,用了几天就坏了，质量堪忧，不推荐购买。,2,2023-12-23 00:00:00
JD002,小米13 Ultra,手机,user_2095,还行吧，一般般，没有特别的感觉。,3,2023-07-28 00:00:00
JD004,小米电视75寸,电视,user_6077,非常失望，质量太差了，和描述完全不符。,1,2023-01-18 00:00:00
JD004,小米电视75寸,电视,user_7986,客服态度很差，问题迟迟得不到解决。,1,2023-03-04 00:00:00
JD006,联想ThinkPad,电脑,user_7494,非常失望，质量太差了，和描述完全不符。,2,2023-02-13 00:00:00
JD007,MacBook Pro,电脑,user_7033,包装很精美，物流速度快，产品质量没话说。,4,2023-08-31 00:00:00
JD007,MacBook Pro,电脑,user_1671,客服态度很差，问题迟迟得不到解决。,2,2023-04-13 00:00:00
JD010,戴森V15吸尘器,家电,user_8077,收到货就试用了，效果非常好，客服态度也很棒。,5,2023-06-22 00:00:00
JD006,联想ThinkPad,电脑,user_5756,非常失望，质量太差了，和描述完全不符。,1,2023-09-25 00:00:00
JD007,MacBook Pro,电脑,user_2404,质量还可以，但价格偏高。,3,2023-10-20 00:00:00
JD005,索尼电视65寸,电视,user_5843,比想象中差一点，但也还凑合。,3,2023-12-24 00:00:00
JD005,索尼电视65寸,电视,user_9093,购买后后悔了，完全不是想象中的样子。,1,2023-10-14 00:00:00
JD006,联想ThinkPad,电脑,user_9560,性价比一般，不算好也不算差。,3,2023-10-19 00:00:00
JD002,小米13 Ultra,手机,user_1929,收到货发现有问题，退货过程很麻烦。,2,2023-11-11 00:00:00
JD002,小米13 Ultra,手机,user_1614,物流太慢了，等了好久才收到货。,2,2023-09-06 00:00:00
JD004,小米电视75寸,电视,user_2845,用着还行，没什么特别值得说的地方。,3,2023-08-14 00:00:00
JD008,AirPods Pro,耳机,user_5413,做工精细，材质很好，使用起来很舒适。,5,2023-08-13 00:00:00
JD003,iPhone 15 Pro,手机,user_2456,非常满意！质量很好，超出预期，强烈推荐！,4,2023-09-21 00:00:00
JD010,戴森V15吸尘器,家电,user_1690,家人都很喜欢，物超所值，下次还会购买。,4,2023-04-22 00:00:00
JD004,小米电视75寸,电视,user_6554,售后服务太差了，根本没人理。,2,2023-03-11 00:00:00
JD006,联想ThinkPad,电脑,user_1081,收到货了，包装还可以，产品质量中规中矩。,3,2023-07-03 00:00:00
JD008,AirPods Pro,耳机,user_3530,购买后后悔了，完全不是想象中的样子。,2,2023-05-04 00:00:00
JD002,小米13 Ultra,手机,user_2886,包装破损严重，产品也有划痕。,2,2023-10-04 00:00:00
JD003,iPhone 15 Pro,手机,user_1128,比想象中差一点，但也还凑合。,3,2023-12-04 00:00:00
JD002,小米13 Ultra,手机,user_4230,五星好评！这款产品真的太棒了，完全符合预期。,5,2023-01-31 00:00:00
JD004,小米电视75寸,电视,user_4890,收到货发现有问题，退货过程很麻烦。,1,2023-04-18 00:00:00
JD008,AirPods Pro,耳机,user_9742,用了几天就坏了，质量堪忧，不推荐购买。,2,2023-03-14 00:00:00
JD007,MacBook Pro,电脑,user_7501,家人都很喜欢，物超所值，下次还会购买。,4,2023-06-07 00:00:00
JD005,索尼电视65寸,电视,user_8442,售后服务太差了，根本没人理。,1,2023-01-31 00:00:00
JD003,iPhone 15 Pro,手机,user_8145,质量还可以，但价格偏高。,3,2023-04-26 00:00:00
JD001,华为Mate50 Pro,手机,user_7675,做工精细，材质很好，使用起来很舒适。,4,2023-09-05 00:00:00
JD008,AirPods Pro,耳机,user_1843,性价比很高，用了一段时间感觉很不错，值得购买。,5,2023-02-23 00:00:00
JD003,iPhone 15 Pro,手机,user_4837,收到货发现有问题，退货过程很麻烦。,1,2023-02-03 00:00:00
JD001,华为Mate50 Pro,手机,user_9495,物流太慢了，等了好久才收到货。,1,2023-03-19 00:00:00
JD005,索尼电视65寸,电视,user_4284,做工粗糙，细节处理很差，影响使用体验。,1,2023-10-18 00:00:00
JD003,iPhone 15 Pro,手机,user_3474,用了几天感觉非常好，性能稳定，值得信赖。,4,2023-07-09 00:00:00
JD007,MacBook Pro,电脑,user_5403,收到货就试用了，效果非常好，客服态度也很棒。,4,2023-10-02 00:00:00
JD003,iPhone 15 Pro,手机,user_6035,价格虚高，实际体验很差，不值得。,1,2023-04-01 00:00:00
JD001,华为Mate50 Pro,手机,user_8529,物流太慢了，等了好久才收到货。,2,2023-01-17 00:00:00
JD010,戴森V15吸尘器,家电,user_6348,物流太慢了，等了好久才收到货。,1,2023-01-08 00:00:00
JD002,小米13 Ultra,手机,user_9117,五星好评！这款产品真的太棒了，完全符合预期。,4,2023-12-04 00:00:00
JD002,小米13 Ultra,手机,user_4088,不算特别满意，但也谈不上失望。,3,2023-11-27 00:00:00
JD004,小米电视75寸,电视,user_1776,这款产品真的很不错，推荐给大家。,4,2023-06-22 00:00:00
JD010,戴森V15吸尘器,家电,user_3349,这款产品真的很不错，推荐给大家。,5,2023-01-02 00:00:00
JD003,iPhone 15 Pro,手机,user_8449,物流速度正常，产品质量普通。,3,2023-03-12 00:00:00
JD008,AirPods Pro,耳机,user_3547,五星好评！这款产品真的太棒了，完全符合预期。,4,2023-09-21 00:00:00
JD004,小米电视75寸,电视,user_3740,包装破损严重，产品也有划痕。,2,2023-05-11 00:00:00
JD004,小米电视75寸,电视,user_4974,家人都很喜欢，物超所值，下次还会购买。,4,2023-04-12 00:00:00
JD007,MacBook Pro,电脑,user_3243,非常满意！质量很好，超出预期，强烈推荐！,5,2023-07-19 00:00:00
JD007,MacBook Pro,电脑,user_9896,非常满意这次购物体验，产品质量和服务都很好。,4,2023-11-25 00:00:00
JD010,戴森V15吸尘器,家电,user_7632,物流太慢了，等了好久才收到货。,1,2023-04-01 00:00:00
JD010,戴森V15吸尘器,家电,user_8910,家人都很喜欢，物超所值，下次还会购买。,4,2023-06-15 00:00:00
JD002,小米13 Ultra,手机,user_6015,购买后后悔了，完全不是想象中的样子。,1,2023-12-13 00:00:00
JD007,MacBook Pro,电脑,user_7245,家人都很喜欢，物超所值，下次还会购买。,4,2023-01-29 00:00:00
JD001,华为Mate50 Pro,手机,user_3780,中规中矩的产品，谈不上好坏。,3,2023-10-08 00:00:00
JD004,小米电视75寸,电视,user_1345,用了几天就坏了，质量堪忧，不推荐购买。,1,2023-12-18 00:00:00
JD003,iPhone 15 Pro,手机,user_8545,质量还可以，但价格偏高。,3,2023-10-04 00:00:00
JD007,MacBook Pro,电脑,user_6578,价格虚高，实际体验很差，不值得。,1,2023-06-02 00:00:00
JD005,索尼电视65寸,电视,user_1038,购买后后悔了，完全不是想象中的样子。,1,2023-04-21 00:00:00
JD010,戴森V15吸尘器,家电,user_9185,收到货就试用了，效果非常好，客服态度也很棒。,5,2023-12-11 00:00:00
JD002,小米13 Ultra,手机,user_4071,做工粗糙，细节处理很差，影响使用体验。,1,2023-10-21 00:00:00
JD003,iPhone 15 Pro,手机,user_7385,做工粗糙，细节处理很差，影响使用体验。,2,2023-11-26 00:00:00
JD005,索尼电视65寸,电视,user_5595,家人都很喜欢，物超所值，下次还会购买。,4,2023-01-20 00:00:00
JD008,AirPods Pro,耳机,user_4037,非常失望，质量太差了，和描述完全不符。,1,2023-12-20 00:00:00
JD005,索尼电视65寸,电视,user_5004,性价比很高，用了一段时间感觉很不错，值得购买。,4,2023-01-09 00:00:00
JD007,MacBook Pro,电脑,user_1140,收到货了，包装还可以，产品质量中规中矩。,3,2023-10-17 00:00:00
JD007,MacBook Pro,电脑,user_7596,做工粗糙，细节处理很差，影响使用体验。,1,2023-07-15 00:00:00
JD009,索尼WH-1000XM5,耳机,user_1464,包装破损严重，产品也有划痕。,2,2023-08-06 00:00:00
JD005,索尼电视65寸,电视,user_5458,做工粗糙，细节处理很差，影响使用体验。,1,2023-02-07 00:00:00
JD004,小米电视75寸,电视,user_1397,非常满意这次购物体验，产品质量和服务都很好。,5,2023-09-17 00:00:00
JD006,联想ThinkPad,电脑,user_7140,性价比一般，不算好也不算差。,3,2023-08-23 00:00:00
JD001,华为Mate50 Pro,手机,user_7260,五星好评！这款产品真的太棒了，完全符合预期。,4,2023-09-11 00:00:00
JD009,索尼WH-1000XM5,耳机,user_2232,家人都很喜欢，物超所值，下次还会购买。,4,2023-01-11 00:00:00
JD007,MacBook Pro,电脑,user_9114,收到货发现有问题，退货过程很麻烦。,2,2023-11-27 00:00:00
JD007,MacBook Pro,电脑,user_1818,性价比很高，用了一段时间感觉很不错，值得购买。,4,2023-10-15 00:00:00
JD010,戴森V15吸尘器,家电,user_2898,价格虚高，实际体验很差，不值得。,2,2023-08-26 00:00:00
JD005,索尼电视65寸,电视,user_6639,非常满意！质量很好，超出预期，强烈推荐！,5,2023-01-10 00:00:00
JD009,索尼WH-1000XM5,耳机,user_3449,质量还可以，但价格偏高。,3,2023-12-12 00:00:00
JD001,华为Mate50 Pro,手机,user_1497,家人都很喜欢，物超所值，下次还会购买。,5,2023-12-28 00:00:00
JD009,索尼WH-1000XM5,耳机,user_1380,质量还可以，但价格偏高。,3,2023-07-28 00:00:00
JD002,小米13 Ultra,手机,user_2738,非常满意这次购物体验，产品质量和服务都很好。,4,2023-01-13 00:00:00
JD006,联想ThinkPad,电脑,user_8343,比想象中差一点，但也还凑合。,3,2023-05-05 00:00:00
JD002,小米13 Ultra,手机,user_3277,价格虚高，实际体验很差，不值得。,1,2023-06-22 00:00:00
JD010,戴森V15吸尘器,家电,user_4898,五星好评！这款产品真的太棒了，完全符合预期。,5,2023-06-08 00:00:00
JD008,AirPods Pro,耳机,user_4082,比想象中差一点，但也还凑合。,3,2023-07-23 00:00:00
JD001,华为Mate50 Pro,手机,user_4102,非常失望，质量太差了，和描述完全不符。,2,2023-01-07 00:00:00
JD004,小米电视75寸,电视,user_6806,五星好评！这款产品真的太棒了，完全符合预期。,5,2023-01-28 00:00:00
JD004,小米电视75寸,电视,user_4442,用了几天感觉非常好，性能稳定，值得信赖。,4,2023-12-17 00:00:00
JD003,iPhone 15 Pro,手机,user_8077,做工粗糙，细节处理很差，影响使用体验。,1,2023-06-15 00:00:00
JD002,小米13 Ultra,手机,user_5273,包装破损严重，产品也有划痕。,1,2023-11-30 00:00:00
JD009,索尼WH-1000XM5,耳机,user_7967,价格虚高，实际体验很差，不值得。,2,2023-05-15 00:00:00
JD002,小米13 Ultra,手机,user_8268,收到货发现有问题，退货过程很麻烦。,1,2023-03-04 00:00:00
JD005,索尼电视65寸,电视,user_7549,非常满意！质量很好，超出预期，强烈推荐！,4,2023-11-03 00:00:00
JD008,AirPods Pro,耳机,user_7727,这款产品真的很不错，推荐给大家。,4,2023-01-19 00:00:00
JD001,华为Mate50 Pro,手机,user_5827,收到货了，包装还可以，产品质量中规中矩。,3,2023-01-07 00:00:00
JD003,iPhone 15 Pro,手机,user_3248,非常满意这次购物体验，产品质量和服务都很好。,4,2023-12-09 00:00:00
JD007,MacBook Pro,电脑,user_9597,客服态度很差，问题迟迟得不到解决。,1,2023-12-06 00:00:00
JD008,AirPods Pro,耳机,user_3130,家人都很喜欢，物超所值，下次还会购买。,5,2023-07-31 00:00:00
JD007,MacBook Pro,电脑,user_9873,质量还可以，但价格偏高。,3,2023-02-05 00:00:00
JD003,iPhone 15 Pro,手机,user_6668,家人都很喜欢，物超所值，下次还会购买。,5,2023-05-12 00:00:00
JD005,索尼电视65寸,电视,user_3081,物流速度正常，产品质量普通。,3,2023-11-28 00:00:00
JD007,MacBook Pro,电脑,user_5158,购买后后悔了，完全不是想象中的样子。,1,2023-04-11 00:00:00
JD006,联想ThinkPad,电脑,user_8743,收到货就试用了，效果非常好，客服态度也很棒。,4,2023-10-31 00:00:00
JD006,联想ThinkPad,电脑,user_5471,这款产品真的很不错，推荐给大家。,5,2023-06-24 00:00:00
JD009,索尼WH-1000XM5,耳机,user_4653,收到货了，包装还可以，产品质量中规中矩。,3,2023-08-30 00:00:00
JD004,小米电视75寸,电视,user_9770,非常满意这次购物体验，产品质量和服务都很好。,4,2023-03-10 00:00:00
JD008,AirPods Pro,耳机,user_1916,用了几天就坏了，质量堪忧，不推荐购买。,1,2023-06-17 00:00:00
JD003,iPhone 15 Pro,手机,user_6487,家人都很喜欢，物超所值，下次还会购买。,5,2023-06-26 00:00:00
JD010,戴森V15吸尘器,家电,user_5634,非常失望，质量太差了，和描述完全不符。,2,2023-08-11 00:00:00
JD009,索尼WH-1000XM5,耳机,user_8841,非常满意这次购物体验，产品质量和服务都很好。,5,2023-09-20 00:00:00
JD003,iPhone 15 Pro,手机,user_8107,家人都很喜欢，物超所值，下次还会购买。,5,2023-01-27 00:00:00
JD008,AirPods Pro,耳机,user_5951,用了几天就坏了，质量堪忧，不推荐购买。,1,2023-07-27 00:00:00
JD005,索尼电视65寸,电视,user_5924,做工粗糙，细节处理很差，影响使用体验。,1,2023-10-11 00:00:00
JD002,小米13 Ultra,手机,user_2607,售后服务太差了，根本没人理。,2,2023-08-08 00:00:00
JD003,iPhone 15 Pro,手机,user_2756,用了几天就坏了，质量堪忧，不推荐购买。,2,2023-12-19 00:00:00
JD005,索尼电视65寸,电视,user_3335,比想象中差一点，但也还凑合。,3,2023-02-28 00:00:00
JD002,小米13 Ultra,手机,user_5819,用着还行，没什么特别值得说的地方。,3,2023-08-07 00:00:00
JD005,索尼电视65寸,电视,user_2443,购买后后悔了，完全不是想象中的样子。,1,2023-11-29 00:00:00
JD007,MacBook Pro,电脑,user_1675,客服态度很差，问题迟迟得不到解决。,1,2023-09-23 00:00:00
JD008,AirPods Pro,耳机,user_3599,做工粗糙，细节处理很差，影响使用体验。,1,2023-02-01 00:00:00
JD001,华为Mate50 Pro,手机,user_4041,客服态度很差，问题迟迟得不到解决。,2,2023-11-17 00:00:00
JD006,联想ThinkPad,电脑,user_7285,做工粗糙，细节处理很差，影响使用体验。,1,2023-06-21 00:00:00
JD006,联想ThinkPad,电脑,user_7409,质量还可以，但价格偏高。,3,2023-05-18 00:00:00
JD008,AirPods Pro,耳机,user_4764,质量还可以，但价格偏高。,3,2023-03-18 00:00:00
JD010,戴森V15吸尘器,家电,user_3385,性价比一般，不算好也不算差。,3,2023-05-24 00:00:00
JD004,小米电视75寸,电视,user_2952,收到货了，包装还可以，产品质量中规中矩。,3,2023-10-13 00:00:00
JD004,小米电视75寸,电视,user_4050,购买后后悔了，完全不是想象中的样子。,1,2023-02-24 00:00:00
JD001,华为Mate50 Pro,手机,user_4606,物流太慢了，等了好久才收到货。,2,2023-08-02 00:00:00
JD003,iPhone 15 Pro,手机,user_3576,物流太慢了，等了好久才收到货。,2,2023-07-14 00:00:00
JD006,联想ThinkPad,电脑,user_5765,家人都很喜欢，物超所值，下次还会购买。,4,2023-02-17 00:00:00
JD007,MacBook Pro,电脑,user_9770,使用体验一般，勉强可以接受。,3,2023-06-09 00:00:00
